locationid,latitude,longitude,stationname,parentcity,sourceurl
769,45.768637,126.640955,"Daowai Chengde Square, Haerbin",china,http://aqicn.org/city/china/haerbin/daowaichengdeguangchang/
770,45.733936,126.691083,"Xiangfang Hongqi Street, Haerbin",china,http://aqicn.org/city/china/haerbin/xiangfanghongqidajie/
771,45.727765,126.651974,"Dongli Heping Road, Haerbin",china,http://aqicn.org/city/china/haerbin/donglihepinglu/
772,45.749715,126.59891,"Daoli Jianguo Road, Haerbin",china,http://aqicn.org/city/china/haerbin/daolijianguolu/
773,45.611951,126.620898,"Pingfang Light Factory, Haerbin",china,http://aqicn.org/city/china/haerbin/pingfangdongqingchang/
774,45.983745,126.616553,"Hulan Normal College, Haerbin",china,http://aqicn.org/city/china/haerbin/hulanshizhuan/
775,45.686141,126.626517,"Provincial Academy of Agricultural Sciences, Haerbin",china,http://aqicn.org/city/china/haerbin/shengnongkeyuan/
776,45.805757,126.541007,Haerbin,haerbin,http://aqicn.org/city/haerbin/
777,47.365672,123.937016,"Anju Compound, Qiqihaer",china,http://aqicn.org/city/china/qiqihaer/anjixiaoqu/
778,47.385511,123.990059,"Farming Vehicule Factory, Qiqihaer",china,http://aqicn.org/city/china/qiqihaer/nongmucheliangchang/
779,47.1853,123.62322,"Fuqu EPA, Qiqihaer",china,http://aqicn.org/city/china/qiqihaer/fuquhuanbaoju/
780,47.385379,123.923221,"City Center Square, Qiqihaer",china,http://aqicn.org/city/china/qiqihaer/zhongxinguangchang/
781,47.356387,123.924736,Qiqihaer,qiqihaer,http://aqicn.org/city/qiqihaer/
782,46.602084,125.073676,"Saertu District, Daqing",china,http://aqicn.org/city/china/daqing/saertuqu/
783,46.035269,124.723154,"Datong District, Daqing",china,http://aqicn.org/city/china/daqing/datongqu/
784,46.418381,124.88973,"Honggang District, Daqing",china,http://aqicn.org/city/china/daqing/honggangqu/
785,46.535426,125.107043,"Longfeng District, Daqing",china,http://aqicn.org/city/china/daqing/longfengqu/
786,46.635123,124.85648,"Ranghulu District, Daqing",china,http://aqicn.org/city/china/daqing/ranghuluqu/
787,46.591414,125.110838,Daqing,daqing,http://aqicn.org/city/daqing/
788,44.610589,129.652672,"Locomotive Factory, Mudanjiang",china,http://aqicn.org/city/china/mudanjiang/jichegongchang/
789,44.567775,129.617043,"No. 1 hospital, Mudanjiang",china,http://aqicn.org/city/china/mudanjiang/diyiyiyuan/
790,44.553619,129.640246,Mudanjiang,mudanjiang,http://aqicn.org/city/mudanjiang/
791,31.782847,117.201512,"Mingzhu Plaza, Hefei",china,http://aqicn.org/city/china/hefei/mingzhuguangchang/
792,31.874637,117.312573,"Sanli Street, Hefei",china,http://aqicn.org/city/china/hefei/sanlijie/
793,31.868583,117.264491,"Hupo Compound, Hefei",china,http://aqicn.org/city/china/hefei/huposhanzhuang/
794,31.90319,117.165584,"Dongpu Reservoir, Hefei",china,http://aqicn.org/city/china/hefei/dongpushuiku/
795,31.855185,117.255484,"Changjiang middle road, Hefei",china,http://aqicn.org/city/china/hefei/changjiangzhonglu/
796,31.941771,117.271504,"Luyang District, Hefei",china,http://aqicn.org/city/china/hefei/luyangqu/
797,31.856595,117.341644,"Yaohai District, Hefei",china,http://aqicn.org/city/china/hefei/yaohaiqu/
798,31.793644,117.307554,"Baohe District, Hefei",china,http://aqicn.org/city/china/hefei/baohequ/
799,31.736619,117.283501,"Lake district, Hefei",china,http://aqicn.org/city/china/hefei/binhuxinqu/
800,31.849755,117.129624,"High-tech zone, Hefei",china,http://aqicn.org/city/china/hefei/gaoxinqu/
801,31.819449,117.232753,Hefei,hefei,http://aqicn.org/city/hefei/
802,31.684121,118.511017,"Hudong Road No.4 Elementary School, Maanshan",china,http://aqicn.org/city/china/maanshan/hudonglusixiao/
803,31.64197,118.488043,"Tianping Garment Factory, Maanshan",china,http://aqicn.org/city/china/maanshan/tianpingfuzhuang/
804,31.711216,118.648913,"City education base, Maanshan",china,http://aqicn.org/city/china/maanshan/shijiaoyujidi/
805,31.748546,118.515729,"Cihu No.2 elementary school, Maanshan",china,http://aqicn.org/city/china/maanshan/cihuerxiao/
806,31.690864,118.48528,"Maanshan steel factory power plant, Maanshan",china,http://aqicn.org/city/china/maanshan/magangdonglichang/
807,31.668461,118.511939,Maanshan,maanshan,http://aqicn.org/city/maanshan/
808,31.417056,118.375406,"Science Innovation Center, Wuhu",china,http://aqicn.org/city/china/wuhu/kechuangzhongxin/
809,31.315914,118.376231,"No.4 Water Plant, Wuhu",china,http://aqicn.org/city/china/wuhu/sishuichang/
810,31.348955,118.358154,"Monitoring station, Wuhu",china,http://aqicn.org/city/china/wuhu/jiancezhan/
811,31.382068,118.407639,"Wuqierling Factory, Wuhu",china,http://aqicn.org/city/china/wuhu/wuqierlingchang/
812,31.351007,118.438322,Wuhu,wuhu,http://aqicn.org/city/wuhu/
813,28.681036,115.897845,"Jiangxi Foreign Affairs Office, Nanchang",china,http://aqicn.org/city/china/nanchang/shengwaiban/
814,28.694646,115.892851,"Provincial forestry company, Nanchang",china,http://aqicn.org/city/china/nanchang/shenglinyegongsi/
815,28.74099,115.818017,"Institute of Forestry, Nanchang",china,http://aqicn.org/city/china/nanchang/linkesuo/
816,28.693649,115.97793,"Jingdong town government, Nanchang",china,http://aqicn.org/city/china/nanchang/jingdongzhenzhengfu/
817,28.683582,115.856915,"Contruction Industry College, Nanchang",china,http://aqicn.org/city/china/nanchang/jiangongxuexiao/
818,28.639112,115.896843,"Xianghu, Nanchang",china,http://aqicn.org/city/china/nanchang/xianghu/
819,28.796292,115.747122,"Martial Arts School, Nanchang",china,http://aqicn.org/city/china/nanchang/wushuxuexiao/
820,28.609697,115.916832,"Petrifaction Company, Nanchang",china,http://aqicn.org/city/china/nanchang/shihua/
821,28.681053,115.935848,"Provincial Station, Nanchang",china,http://aqicn.org/city/china/nanchang/shengzhan/
822,28.679883,115.863022,Nanchang,nanchang,http://aqicn.org/city/nanchang/
823,29.584073,115.998671,"Lushan Mountain Observatory, Jiujiang",china,http://aqicn.org/city/china/jiujiang/lushanqixiangtai/
824,29.678969,115.992271,"Shili, Jiujiang",china,http://aqicn.org/city/china/jiujiang/shili/
825,29.702089,115.963113,"Maoshantou, Jiujiang",china,http://aqicn.org/city/china/jiujiang/maoshantou/
826,29.726646,115.993055,"Xiyuan, Jiujiang",china,http://aqicn.org/city/china/jiujiang/xiyuan/
827,29.650969,116.022581,"Wuqierling Factory, Jiujiang",china,http://aqicn.org/city/china/jiujiang/wuqierqichang/
828,29.690223,116.067992,"Water Scientific Research Institute, Jiujiang",china,http://aqicn.org/city/china/jiujiang/shuikesuo/
829,29.601135,115.916354,"Zonghe Industrial Park, Jiujiang",china,http://aqicn.org/city/china/jiujiang/zonghegongyeyuan/
830,29.75101,116.094516,"Petrochemical General Plant, Jiujiang",china,http://aqicn.org/city/china/jiujiang/shihuazongchang/
831,29.70254,116.007025,Jiujiang,jiujiang,http://aqicn.org/city/jiujiang/
832,34.753419,113.687131,"Tobacco Factory, Zhengzhou",china,http://aqicn.org/city/china/zhengzhou/yanchang/
833,34.773366,113.647067,"Textile Machinery Factory, Zhengzhou",china,http://aqicn.org/city/china/zhengzhou/zhengfangji/
834,34.800856,113.681126,"Banking College, Zhengzhou",china,http://aqicn.org/city/china/zhengzhou/yinxingxuexiao/
835,34.807188,113.571089,"Water Supply Company, Zhengzhou",china,http://aqicn.org/city/china/zhengzhou/gongshuigongsi/
836,34.717652,113.733182,"Economic Development Zone Management Committee, Zhengzhou",china,http://aqicn.org/city/china/zhengzhou/jingkaiquguanwei/
837,34.772211,113.74009,"No. 47 middle school, Zhengzhou",china,http://aqicn.org/city/china/zhengzhou/sishiqizhong/
838,34.748404,113.60514,"City Monitoring Station, Zhengzhou",china,http://aqicn.org/city/china/zhengzhou/shijiancezhan/
839,34.752637,113.641658,"Henan Medical University, Zhengzhou",china,http://aqicn.org/city/china/zhengzhou/heyida/
840,34.952652,113.64248,"Gangli Reservoir, Zhengzhou",china,http://aqicn.org/city/china/zhengzhou/ganglishuiku/
841,34.745417,113.631415,Zhengzhou,zhengzhou,http://aqicn.org/city/zhengzhou/
1010,34.326112,109.048052,"Guangyuntan, Xian",china,http://aqicn.org/city/china/xian/guangyuntan/
842,34.799302,114.352706,"Henan University No.1 Hospital, Kaifeng",china,http://aqicn.org/city/china/kaifeng/hedayifuyuan/
843,34.795803,114.386103,"Maternity And Child Hospital, Kaifeng",china,http://aqicn.org/city/china/kaifeng/fuyoubaojianyuan/
844,34.775428,114.350292,"Cancer Hospital, Kaifeng",china,http://aqicn.org/city/china/kaifeng/zhongliuyiyuan/
845,34.826066,114.324772,"Yellow River Conservancy Institute, Kaifeng",china,http://aqicn.org/city/china/kaifeng/huangheshuilixueyuan/
846,34.793606,114.302744,"Shijixing Kindergarden, Kaifeng",china,http://aqicn.org/city/china/kaifeng/shijixingyoueryuan/
847,34.796346,114.313426,Kaifeng,kaifeng,http://aqicn.org/city/kaifeng/
848,35.268362,113.205695,"Movie and Film Studio Base, Jiaozuo",%E7%84%A6%E4%BD%9C,http://aqicn.org/?city=China/%E7%84%A6%E4%BD%9C/%E5%BD%B1%E8%A7%86%E5%9F%8E
849,35.175835,113.252749,"High-tech District Government, Jiaozuo",%E7%84%A6%E4%BD%9C,http://aqicn.org/?city=China/%E7%84%A6%E4%BD%9C/%E9%AB%98%E6%96%B0%E5%8C%BA%E6%94%BF%E5%BA%9C
850,35.235066,113.267482,"City Monitoring Station, Jiaozuo",%E7%84%A6%E4%BD%9C,http://aqicn.org/?city=China/%E7%84%A6%E4%BD%9C/%E5%B8%82%E7%9B%91%E6%B5%8B%E7%AB%99
851,35.212272,113.23304,"City EPA, Jiaozuo",%E7%84%A6%E4%BD%9C,http://aqicn.org/?city=China/%E7%84%A6%E4%BD%9C/%E5%B8%82%E7%8E%AF%E4%BF%9D%E5%B1%80
852,35.215381,113.248188,Jiaozuo,jiaozuo,http://aqicn.org/city/jiaozuo/
853,36.081435,114.486451,"Cotton Research Institute, Anyang",china,http://aqicn.org/city/china/anyang/mianyansuo/
854,36.086733,114.326,"Hongmiao Street, Anyang",china,http://aqicn.org/city/china/anyang/hongmiaojie/
855,36.056519,114.36495,"Yinxing Compound, Anyang",china,http://aqicn.org/city/china/anyang/yinxingxiaoqu/
856,36.110041,114.309309,"Tiefo Temple, Anyang",china,http://aqicn.org/city/china/anyang/tiefusi/
857,36.097767,114.398846,Anyang,anyang,http://aqicn.org/city/anyang/
858,34.669055,112.439633,"City Monitoring Station, Luoyang",china,http://aqicn.org/city/china/luoyang/shijiancezhan/
859,34.622084,112.390759,"BDA Management Committee, Luoyang",china,http://aqicn.org/city/china/luoyang/kaifaquguanweihui/
860,34.623745,112.432973,"New municipal office, Luoyang",china,http://aqicn.org/city/china/luoyang/shiweixinbangongqu/
861,34.650169,112.400212,"City committee communist party school, Luoyang",china,http://aqicn.org/city/china/luoyang/shiweidangxiao/
862,34.685566,112.509429,"Henan Forestry College, Luoyang",china,http://aqicn.org/city/china/luoyang/henanlinxiao/
863,34.668212,112.36907,"CITIC No.2 Elementary School, Luoyang",china,http://aqicn.org/city/china/luoyang/zhongxinerxiao/
864,34.685949,112.472611,"Yuxi Hotel, Luoyang",china,http://aqicn.org/city/china/luoyang/yuxibinguan/
865,34.617424,112.46054,Luoyang,luoyang,http://aqicn.org/city/luoyang/
866,33.7352,113.297916,"City Planning Design Institute, Pingdingshan",china,http://aqicn.org/city/china/pingdingshan/guihuashejiyuan/
867,33.737754,113.328814,"Xinhua Hotel, Pingdingshan",china,http://aqicn.org/city/china/pingdingshan/xinhualvguan/
868,33.772474,113.188235,"Engineering College, Pingdingshan",china,http://aqicn.org/city/china/pingdingshan/pingdingshangongxueyuan/
869,33.719941,113.312665,"High Voltage Switchgear Factory, Pingdingshan",china,http://aqicn.org/city/china/pingdingshan/gaoyakaiguanchang/
870,33.764754,113.199082,Pingdingshan,pingdingshan,http://aqicn.org/city/pingdingshan/
871,28.239029,113.087873,"Economic Development Zone EPA, Changsha",china,http://aqicn.org/city/china/changsha/jingkaiquhuanbaoju/
872,28.216766,112.893403,"High-tech Zone EPA, Changsha",china,http://aqicn.org/city/china/changsha/gaokaiquhuanbaoju/
873,28.197926,113.083865,"Mapoling, Changsha",china,http://aqicn.org/city/china/changsha/mapoling/
874,28.186202,112.949459,"Hunan Normal University, Changsha",china,http://aqicn.org/city/china/changsha/hunanshifandaxue/
875,28.139661,113.008649,"Yuqua District EPB, Changsha",china,http://aqicn.org/city/china/changsha/yuhuaquhuanbaoju/
876,28.256286,112.98457,"Wujialing, Changsha",china,http://aqicn.org/city/china/changsha/wujialing/
877,28.191052,113.006646,"New train station, Changsha",china,http://aqicn.org/city/china/changsha/huochexinzhan/
878,28.114406,112.989577,"Tianxin District EPB, Changsha",china,http://aqicn.org/city/china/changsha/tianxinquhuanbaoju/
879,28.127269,112.896395,"Hunan University of Traditional Chinese Medicine, Changsha",china,http://aqicn.org/city/china/changsha/hunanzhongyiyaodaxue/
880,28.355246,113.00164,"Shaping, Changsha",china,http://aqicn.org/city/china/changsha/shaping/
881,28.224701,112.944264,Changsha,changsha,http://aqicn.org/city/changsha/
882,24.877113,102.834277,Kunming,kunming,http://aqicn.org/city/kunming/
883,27.854149,112.901062,"City Monitoring Station, Xiangtan",china,http://aqicn.org/city/china/xiangtan/shijiancezhan/
884,27.908165,112.912881,"HKUST, Xiangtan",china,http://aqicn.org/city/china/xiangtan/keda/
885,27.826289,112.949479,Xiangtan,xiangtan,http://aqicn.org/city/xiangtan/
886,27.883542,113.101131,"Zhuye Hospital, Zhuzhou",china,http://aqicn.org/city/china/zhuzhou/zhuyeyiyuan/
887,27.794671,113.195938,"No.4 middle school, Zhuzhou",china,http://aqicn.org/city/china/zhuzhou/shisizhong/
888,27.8349,113.149149,"Railway station, Zhuzhou",china,http://aqicn.org/city/china/zhuzhou/huochezhan/
889,27.849638,113.135836,"City Monitoring Station, Zhuzhou",china,http://aqicn.org/city/china/zhuzhou/shijiancezhan/
890,27.830311,113.25706,"Dajing, Zhuzhou",china,http://aqicn.org/city/china/zhuzhou/dajingfengjingqu/
891,27.824409,113.139832,Zhuzhou,zhuzhou,http://aqicn.org/city/zhuzhou/
892,29.470098,113.278133,"Yunxi District, Yueyang",%E5%B2%B3%E9%98%B3,http://aqicn.org/?city=China/%E5%B2%B3%E9%98%B3/%E4%BA%91%E6%BA%AA%E5%8C%BA
893,29.35117,113.007689,"Junshan, Yueyang",%E5%B2%B3%E9%98%B3,http://aqicn.org/?city=China/%E5%B2%B3%E9%98%B3/%E5%90%9B%E5%B1%B1%E5%8C%BA
894,29.423007,113.156494,"Chenglingji, Yueyang",%E5%B2%B3%E9%98%B3,http://aqicn.org/?city=China/%E5%B2%B3%E9%98%B3/%E5%9F%8E%E9%99%B5%E7%9F%B6
895,29.375444,113.176729,"BDA, Yueyang",%E5%B2%B3%E9%98%B3,http://aqicn.org/?city=China/%E5%B2%B3%E9%98%B3/%E5%BC%80%E5%8F%91%E5%8C%BA
896,29.354548,113.134922,Yueyang,yueyang,http://aqicn.org/city/yueyang/
897,29.014303,111.691833,"Dingcheng District EPB, Changde",china,http://aqicn.org/city/china/changde/dingchengquhuanbaoju/
898,29.072606,111.735659,"Baihe Hill, Changde",china,http://aqicn.org/city/china/changde/baiheshan/
899,29.038038,111.6736,"Municipal Technical Supervision Bureau, Changde",china,http://aqicn.org/city/china/changde/shijishujianduju/
900,28.96732,111.707138,"No.2 middle school, Changde",china,http://aqicn.org/city/china/changde/shierzhong/
901,29.028648,111.704107,Changde,changde,http://aqicn.org/city/changde/
902,29.297387,110.421733,"Yuanjiajie, Zhangjiajie",china,http://aqicn.org/city/china/zhangjiajie/yuanjiajie/
903,29.126345,110.47192,"Power Administration Bureau, Zhangjiajie",china,http://aqicn.org/city/china/zhangjiajie/dianyeju/
904,29.110186,110.505561,"Yongding District, Zhangjiajie",%E5%BC%A0%E5%AE%B6%E7%95%8C,http://aqicn.org/?city=China/%E5%BC%A0%E5%AE%B6%E7%95%8C/%E6%B0%B8%E5%AE%9A%E6%96%B0%E5%8C%BA
905,29.346592,110.549588,"Weiyang Road, Zhangjiajie",%E5%BC%A0%E5%AE%B6%E7%95%8C,http://aqicn.org/?city=China/%E5%BC%A0%E5%AE%B6%E7%95%8C/%E6%9C%AA%E5%A4%AE%E8%B7%AF
906,29.114231,110.484134,Zhangjiajie,zhangjiajie,http://aqicn.org/city/zhangjiajie/
907,22.784688,108.304953,"Zhenning Garden, Nanning",china,http://aqicn.org/city/china/nanning/zhenninghuayuan/
908,22.819736,108.32499,"City Monitoring Station, Nanning",china,http://aqicn.org/city/china/nanning/shijiancezhan/
909,22.802327,108.387089,"Daziran Garden, Nanning",china,http://aqicn.org/city/china/nanning/daziranhuayuan/
910,22.7879,108.443064,"Xianhu, Nanning",china,http://aqicn.org/city/china/nanning/xianhu/
911,22.843566,108.24292,"District Agricultural Vocational College, Nanning",china,http://aqicn.org/city/china/nanning/qunongzhiyuan/
912,22.732221,108.331999,"Yinghua jiayuan, Nanning",china,http://aqicn.org/city/china/nanning/yinghuajiayuan/
913,22.780442,108.247914,"Shajing town street committee, Nanning",china,http://aqicn.org/city/china/nanning/shajingzhenjiedaoban/
914,22.814552,108.3702,Nanning,nanning,http://aqicn.org/city/nanning/
915,21.401746,109.157592,"Haitan Park, Beihai",china,http://aqicn.org/city/china/beihai/haitangongyuan/
916,21.422809,109.182003,"Beihai Industrial Park, Beihai",china,http://aqicn.org/city/china/beihai/beihaigongyeyuan/
917,21.463737,109.102346,"New EPA, Beihai",china,http://aqicn.org/city/china/beihai/xinshihuanbaoju/
918,21.478867,109.12422,Beihai,beihai,http://aqicn.org/city/beihai/
919,24.343135,109.389038,"Hexi water supply company, Liuzhou",china,http://aqicn.org/city/china/liuzhou/hexishuichang/
920,24.323702,109.414608,"EPA Station, Liuzhou",china,http://aqicn.org/city/china/liuzhou/huanbaojiancezhan/
921,24.197352,109.424598,"No.4 middle school, Liuzhou",china,http://aqicn.org/city/china/liuzhou/shisizhong/
922,24.381729,109.381808,"No.9 middle school, Liuzhou",china,http://aqicn.org/city/china/liuzhou/shijiuzhong/
923,24.386925,109.492755,"Liudong Primary School, Liuzhou",china,http://aqicn.org/city/china/liuzhou/liudongxiaoxue/
924,24.313015,109.488374,"Guting Hill, Liuzhou",china,http://aqicn.org/city/china/liuzhou/gutingshan/
925,24.322813,109.42056,Liuzhou,liuzhou,http://aqicn.org/city/liuzhou/
926,25.254137,110.246546,"Monitoring station, Guilin",china,http://aqicn.org/city/china/guilin/jiancezhan/
927,25.248029,110.313509,"Longyin Primary School, Guilin",china,http://aqicn.org/city/china/guilin/longyinxiaoxue/
928,25.232915,110.262547,"No.8 middle school, Guilin",china,http://aqicn.org/city/china/guilin/bazhong/
929,25.265319,110.394778,"UESTC Yaoshan Campus, Guilin",china,http://aqicn.org/city/china/guilin/dianzikedayaoshanxiaoqu/
930,25.270731,110.29478,Guilin,guilin,http://aqicn.org/city/guilin/
931,19.948447,110.580168,"Zhongzhai Port, Haikou",china,http://aqicn.org/city/china/haikou/dongzhaigang/
932,20.055317,110.327554,"Hainan University, Haikou",china,http://aqicn.org/city/china/haikou/hainandaxue/
933,20.003195,110.287275,"Xiuying Hainan Hospital, Haikou",china,http://aqicn.org/city/china/haikou/xiuyinghainanyiyuan/
934,19.994895,110.342384,"Hainan Normal University, Haikou",china,http://aqicn.org/city/china/haikou/hainanshifandaxue/
935,20.033548,110.334368,"Longhua road EPA dormitory, Haikou",china,http://aqicn.org/city/china/haikou/longhualuhuanbaojusushe/
936,20.028742,110.333225,Haikou,haikou,http://aqicn.org/city/haikou/
937,18.247392,109.511796,"Hedongzi Station, Sanya",%E4%B8%89%E4%BA%9A,http://aqicn.org/?city=China/%E4%B8%89%E4%BA%9A/%E6%B2%B3%E4%B8%9C%E5%AD%90%E7%AB%99
938,18.266636,109.500445,"Hexizi Station, Sanya",%E4%B8%89%E4%BA%9A,http://aqicn.org/?city=China/%E4%B8%89%E4%BA%9A/%E6%B2%B3%E8%A5%BF%E5%AD%90%E7%AB%99
939,18.251142,109.515993,Sanya,sanya,http://aqicn.org/city/sanya/
940,18.776191,109.525682,"Institute of Forestry, Wuzhishan",%E4%BA%94%E6%8C%87%E5%B1%B1,http://aqicn.org/?city=China/%E4%BA%94%E6%8C%87%E5%B1%B1/%E6%9E%97%E7%A7%91%E6%89%80
941,18.777326,109.520496,"Qiongnan TV station , Wuzhishan",%E4%BA%94%E6%8C%87%E5%B1%B1,http://aqicn.org/?city=China/%E4%BA%94%E6%8C%87%E5%B1%B1/%E7%90%BC%E5%8D%97%E7%94%B5%E8%A7%86%E5%8F%B0%E7%AB%99
942,19.230091,110.46518,"City Environmental Building Station , Qionghai",%E7%90%BC%E6%B5%B7,http://aqicn.org/?city=China/%E7%90%BC%E6%B5%B7/%E5%B8%82%E7%8E%AF%E4%BF%9D%E5%A4%A7%E6%A5%BC%E7%AB%99
943,19.506999,109.507868,"City first secondary school sub-station , Danzhou",%E5%84%8B%E5%B7%9E,http://aqicn.org/?city=China/%E5%84%8B%E5%B7%9E/%E5%B8%82%E7%AC%AC%E4%B8%80%E4%B8%AD%E5%AD%A6%E5%AD%90%E7%AB%99
944,19.525691,109.507869,"Dongpo school sub-station , Danzhou",%E5%84%8B%E5%B7%9E,http://aqicn.org/?city=China/%E5%84%8B%E5%B7%9E/%E4%B8%9C%E5%9D%A1%E5%AD%A6%E6%A0%A1%E5%AD%90%E7%AB%99
945,19.526455,109.639872,"Heqing Power Station, Danzhou",%E5%84%8B%E5%B7%9E,http://aqicn.org/?city=China/%E5%84%8B%E5%B7%9E/%E5%92%8C%E5%BA%86%E7%94%B5%E7%AB%99
946,19.118422,108.809561,"Datianzhong School sub-station, Dongfang",%E4%B8%9C%E6%96%B9,http://aqicn.org/?city=China/%E4%B8%9C%E6%96%B9/%E5%A4%A7%E7%94%B0%E4%B8%AD%E5%AD%A6%E5%AD%90%E7%AB%99
947,19.094735,108.650808,"City Archives sub-station , Dongfang",%E4%B8%9C%E6%96%B9,http://aqicn.org/?city=China/%E4%B8%9C%E6%96%B9/%E5%B8%82%E6%A1%A3%E6%A1%88%E9%A6%86%E5%AD%90%E7%AB%99
948,19.098691,108.681376,"City Land Resources Bureau station , Dongfang",%E4%B8%9C%E6%96%B9,http://aqicn.org/?city=China/%E4%B8%9C%E6%96%B9/%E5%B8%82%E5%9B%BD%E5%9C%9F%E8%B5%84%E6%BA%90%E5%B1%80%E7%AB%99
949,19.065433,108.650406,"Industrial Park, northeast corner of the plant boundary station , Dongfang",%E4%B8%9C%E6%96%B9,http://aqicn.org/?city=China/%E4%B8%9C%E6%96%B9/%E5%B7%A5%E4%B8%9A%E5%9B%AD%E4%B8%9C%E5%8C%97%E8%A7%92%E5%8E%82%E7%95%8C%E7%AB%99
1011,34.340013,108.944832,Xian,xian,http://aqicn.org/city/xian/
950,19.041703,108.650445,"Industrial Park police station, Dongfang",%E4%B8%9C%E6%96%B9,http://aqicn.org/?city=China/%E4%B8%9C%E6%96%B9/%E5%B7%A5%E4%B8%9A%E5%9B%AD%E6%B4%BE%E5%87%BA%E6%89%80%E7%AB%99
